Cust #,Customer Name,Media #,Media Identifier,CreatedDate,Status,Logical Vault,DRP,Rtn-date,MT,CONT/OM,Slot #,Date In,Date Out,Generation,Description                                                   
U092,"KLDiscovery Limited","C00189L4",,29/01/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,15-029-003-15-000584,29/01/2020,,,
U092,"KLDiscovery Limited","C00200L4",,03/09/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-06-000184,03/09/2020,,,
U092,"KLDiscovery Limited","C00201L4",,29/01/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-17-000537,22/04/2021,,,C00201L4
U092,"KLDiscovery Limited","C00202L4",,29/01/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,15-029-003-13-000494,29/01/2020,,,
U092,"KLDiscovery Limited","C00203L4",,11/08/2016,Delivered,"DLT/LTO",,15/11/2022,"T -DLT / TK80",OPENMEDIA,,11/08/2016,15/11/2022,,C00203L4
U092,"KLDiscovery Limited","C00204L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-08-000226,31/08/2018,,,C00204L4
U092,"KLDiscovery Limited","C00205L4",,11/08/2016,Delivered,"DLT/LTO",,17/05/2018,"T -DLT / TK80",OPENMEDIA,,11/08/2016,17/05/2018,,C00205L4
U092,"KLDiscovery Limited","C00206L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-16-000501,10/09/2018,,,C00206L4
U092,"KLDiscovery Limited","C00207L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,15-029-003-02-000055,22/07/2021,,,C00207L4
U092,"KLDiscovery Limited","C00208L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,02-053-002-17-000513,12/08/2021,,,C00208L4
U092,"KLDiscovery Limited","C00209L4",,23/03/2017,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-08-000234,23/03/2017,,,C00209L4
U092,"KLDiscovery Limited","C00210L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,15-029-003-02-000053,22/07/2021,,,C00210L4
U092,"KLDiscovery Limited","C00211L4",,31/08/2016,Delivered,"DLT/LTO",,14/07/2023,"T -DLT / TK80",OPENMEDIA,,17/10/2019,14/07/2023,,C00211L4
U092,"KLDiscovery Limited","C00212L4",,09/03/2017,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-05-000129,09/03/2017,,,C00212L4
U092,"KLDiscovery Limited","C00213L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-05-000133,20/10/2022,,,C00213L4
U092,"KLDiscovery Limited","C00214L4",,07/03/2019,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-07-000209,07/03/2019,,,C00214L4
U092,"KLDiscovery Limited","C00215L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-15-000470,17/10/2019,,,C00215L4
U092,"KLDiscovery Limited","C00216L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-08-000225,31/08/2018,,,C00216L4
U092,"KLDiscovery Limited","C00217L4",,11/04/2019,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-08-000229,11/04/2019,,,C00217L4
U092,"KLDiscovery Limited","C00218L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-03-000083,18/05/2017,,,C00218L4
U092,"KLDiscovery Limited","C00219L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-15-000455,24/06/2019,,,C00219L4
U092,"KLDiscovery Limited","C00220L4",,11/04/2019,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-10-000318,11/04/2019,,,C00220L4
U092,"KLDiscovery Limited","C00221L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-12-000363,16/05/2019,,,C00221L4
U092,"KLDiscovery Limited","C00222L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-08-000230,28/09/2017,,,C00222L4
U092,"KLDiscovery Limited","C00223L4",,30/04/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-11-000332,30/04/2020,,,C00223L4
U092,"KLDiscovery Limited","C00224L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-09-000276,18/07/2019,,,C00224L4
U092,"KLDiscovery Limited","C00225L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-12-000376,06/10/2016,,,
U092,"KLDiscovery Limited","C00226L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-13-000404,03/01/2019,,,C00226L4
U092,"KLDiscovery Limited","C00228L4",,17/05/2018,Delivered,"DLT/LTO",,13/12/2018,"T -DLT / TK80",OPENMEDIA,,17/05/2018,13/12/2018,,C00228L4
U092,"KLDiscovery Limited","C00229L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-08-000228,25/02/2021,,,C00229L4
U092,"KLDiscovery Limited","C00230L4",,31/08/2016,Delivered,"DLT/LTO",,23/06/2021,"T -DLT / TK80",OPENMEDIA,,17/10/2019,23/06/2021,,C00230L4
U092,"KLDiscovery Limited","C00231L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-05-000153,18/05/2017,,,C00231L4
U092,"KLDiscovery Limited","C00232L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-05-000139,21/02/2019,,,C00232L4
U092,"KLDiscovery Limited","C00233L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-11-000343,25/05/2017,,,
U092,"KLDiscovery Limited","C00234L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-14-000447,20/10/2022,,,C00234L4
U092,"KLDiscovery Limited","C00235L4",,31/08/2016,Delivered,"DLT/LTO",,17/05/2018,"T -DLT / TK80",OPENMEDIA,,09/03/2017,17/05/2018,,C00235L4
U092,"KLDiscovery Limited","C00236L4",,01/09/2016,Delivered,"DLT/LTO",,12/09/2019,"T -DLT / TK80",OPENMEDIA,,20/09/2018,12/09/2019,,C00236L4
U092,"KLDiscovery Limited","C00237L4",,31/08/2016,Delivered,"DLT/LTO",,13/05/2021,"T -DLT / TK80",OPENMEDIA,,06/05/2021,13/05/2021,,C00237L4
U092,"KLDiscovery Limited","C00238L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-04-000118,18/05/2017,,,C00238L4
U092,"KLDiscovery Limited","C00239L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-05-000129,24/06/2019,,,C00239L4
U092,"KLDiscovery Limited","C00240L4",,11/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-01-000015,11/08/2016,,,C00240L4
U092,"KLDiscovery Limited","C00241L4",,31/08/2016,Delivered,"DLT/LTO",,16/08/2018,"T -DLT / TK80",OPENMEDIA,,31/08/2016,16/08/2018,,
U092,"KLDiscovery Limited","C00242L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-05-000130,14/02/2019,,,C00242L4
U092,"KLDiscovery Limited","C00243L4",,01/09/2016,Delivered,"DLT/LTO",,13/12/2018,"T -DLT / TK80",OPENMEDIA,,25/05/2017,13/12/2018,,
U092,"KLDiscovery Limited","C00244L4",,31/08/2016,Delivered,"DLT/LTO",,20/06/2019,"T -DLT / TK80",OPENMEDIA,,06/12/2018,20/06/2019,,C00244L4
U092,"KLDiscovery Limited","C00245L4",,18/07/2019,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-13-000388,18/07/2019,,,C00245L4
U092,"KLDiscovery Limited","C00246L4",,01/09/2016,Delivered,"DLT/LTO",,23/08/2018,"T -DLT / TK80",OPENMEDIA,,25/05/2017,23/08/2018,,
U092,"KLDiscovery Limited","C00247L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,02-053-002-18-000568,16/09/2021,,,C00247L4
U092,"KLDiscovery Limited","C00248L4",,11/08/2016,Delivered,"DLT/LTO",,01/02/2023,"T -DLT / TK80",OPENMEDIA,,11/08/2016,01/02/2023,,C00248L4
U092,"KLDiscovery Limited","C00249L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-14-000426,11/10/2018,,,C00249L4
U092,"KLDiscovery Limited","C00250L4",,31/08/2016,Delivered,"DLT/LTO",,20/06/2019,"T -DLT / TK80",OPENMEDIA,,06/12/2018,20/06/2019,,C00250L4
U092,"KLDiscovery Limited","C00251L4",,07/03/2019,Delivered,"DLT/LTO",,20/02/2020,"T -DLT / TK80",OPENMEDIA,,07/03/2019,20/02/2020,,C00251L4
U092,"KLDiscovery Limited","C00252L4",,15/12/2016,Delivered,"DLT/LTO",,30/01/2020,"T -DLT / TK80",OPENMEDIA,,02/05/2019,30/01/2020,,C00252L4
U092,"KLDiscovery Limited","C00253L4",,07/03/2019,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-07-000198,07/03/2019,,,C00253L4
U092,"KLDiscovery Limited","C00254L4",,01/09/2016,Delivered,"DLT/LTO",,20/06/2019,"T -DLT / TK80",OPENMEDIA,,21/02/2019,20/06/2019,,C00254L4
U092,"KLDiscovery Limited","C00255L4",,29/01/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,15-029-003-13-000495,29/01/2020,,,
U092,"KLDiscovery Limited","C00256L4",,29/01/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,15-029-003-12-000449,29/01/2020,,,
U092,"KLDiscovery Limited","C00257L4",,20/08/2020,Delivered,"DLT/LTO",,23/12/2021,"T -DLT / TK80",OPENMEDIA,,20/08/2020,23/12/2021,,C00257L4
U092,"KLDiscovery Limited","C00308L4",,06/05/2021,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-005-13-000410,06/05/2021,,,C00308L4
U092,"KLDiscovery Limited","C00309L4",,06/05/2021,Delivered,"DLT/LTO",,05/08/2021,"T -DLT / TK80",OPENMEDIA,,06/05/2021,05/08/2021,,C00309L4
U092,"KLDiscovery Limited","C00310L4",,06/05/2021,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-005-13-000407,06/05/2021,,,C00310L4
U092,"KLDiscovery Limited","C00311L4",,06/05/2021,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-005-13-000409,06/05/2021,,,C00311L4
U092,"KLDiscovery Limited","C00312L4",,06/05/2021,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-005-13-000408,06/05/2021,,,C00312L4
U092,"KLDiscovery Limited","C00313L4",,27/08/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,15-029-003-19-000750,27/08/2020,,,C00313L4
U092,"KLDiscovery Limited","C00314L4",,27/08/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,15-029-003-19-000751,27/08/2020,,,C00314L4
U092,"KLDiscovery Limited","C00315L4",,02/04/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-02-000035,02/04/2020,,,C00315L4
U092,"KLDiscovery Limited","C00357L4",,31/08/2016,Delivered,"DLT/LTO",,28/08/2019,"T -DLT / TK80",OPENMEDIA,,31/08/2016,28/08/2019,,
U092,"KLDiscovery Limited","C00500L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-07-000200,26/10/2017,,,C00500L4
U092,"KLDiscovery Limited","C00501L4",,01/09/2016,Delivered,"DLT/LTO",,28/11/2019,"T -DLT / TK80",OPENMEDIA,,02/05/2019,28/11/2019,,C00501L4
U092,"KLDiscovery Limited","C00502L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-15-000449,24/06/2019,,,C00502L4
U092,"KLDiscovery Limited","C00503L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-15-000476,24/10/2019,,,C00503L4
U092,"KLDiscovery Limited","C00504L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-15-000465,25/10/2018,,,C00504L4
U092,"KLDiscovery Limited","C00505L4",,26/04/2018,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-02-000056,26/04/2018,,,C00505L4
U092,"KLDiscovery Limited","C00506L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-10-000309,16/11/2017,,,C00506L4
U092,"KLDiscovery Limited","C00507L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-11-000327,14/06/2018,,,C00507L4
U092,"KLDiscovery Limited","C00508L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-005-13-000415,06/05/2021,,,C00508L4
U092,"KLDiscovery Limited","C00509L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-15-000461,17/10/2019,,,C00509L4
U092,"KLDiscovery Limited","C00510L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-02-000063,25/02/2021,,,C00510L4
U092,"KLDiscovery Limited","C00512L4",,24/11/2016,Delivered,"DLT/LTO",,10/01/2018,"T -DLT / TK80",OPENMEDIA,,23/03/2017,10/01/2018,,C00512L4
U092,"KLDiscovery Limited","C00513L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-005-13-000416,06/05/2021,,,C00513L4
U092,"KLDiscovery Limited","C00514L4",,01/09/2016,Delivered,"DLT/LTO",,06/03/2018,"T -DLT / TK80",OPENMEDIA,,16/11/2017,06/03/2018,,C00514L4
U092,"KLDiscovery Limited","C00515L4",,15/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-13-000412,15/09/2016,,,C00515L4
U092,"KLDiscovery Limited","C00516L4",,24/11/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-02-000033,24/11/2016,,,C00516L4
U092,"KLDiscovery Limited","C00517L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-07-000196,26/10/2017,,,C00517L4
U092,"KLDiscovery Limited","C00518L4",,20/10/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-03-000077,01/12/2016,,,C00518L4
U092,"KLDiscovery Limited","C00519L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-15-000467,25/10/2018,,,C00519L4
U092,"KLDiscovery Limited","C00520L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-005-13-000413,06/05/2021,,,C00520L4
U092,"KLDiscovery Limited","C00521L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-03-000088,20/10/2022,,,C00521L4
U092,"KLDiscovery Limited","C00522L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-10-000311,01/02/2018,,,C00522L4
U092,"KLDiscovery Limited","C00523L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-005-13-000414,06/05/2021,,,C00523L4
U092,"KLDiscovery Limited","C00524L4",,07/03/2019,Delivered,"DLT/LTO",,20/02/2020,"T -DLT / TK80",OPENMEDIA,,07/03/2019,20/02/2020,,C00524L4
U092,"KLDiscovery Limited","C00525L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-11-000341,18/07/2019,,,C00525L4
U092,"KLDiscovery Limited","C00526L4",,26/07/2018,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-10-000302,26/07/2018,,,C00526L4
U092,"KLDiscovery Limited","C00527L4",,01/09/2016,Delivered,"DLT/LTO",,13/06/2019,"T -DLT / TK80",OPENMEDIA,,24/01/2019,13/06/2019,,C00527L4
U092,"KLDiscovery Limited","C00528L4",,24/11/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-02-000037,24/11/2016,,,C00528L4
U092,"KLDiscovery Limited","C00529L4",,01/09/2016,Delivered,"DLT/LTO",,29/10/2020,"T -DLT / TK80",OPENMEDIA,,03/01/2019,29/10/2020,,C00529L4
U092,"KLDiscovery Limited","C00530L4",,01/09/2016,Delivered,"DLT/LTO",,20/06/2019,"T -DLT / TK80",OPENMEDIA,,06/12/2018,20/06/2019,,C00530L4
U092,"KLDiscovery Limited","C00531L4",,01/09/2016,Delivered,"DLT/LTO",,26/11/2020,"T -DLT / TK80",OPENMEDIA,,01/02/2018,26/11/2020,,C00531L4
U092,"KLDiscovery Limited","C00532L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-07-000193,31/05/2018,,,C00532L4
U092,"KLDiscovery Limited","C00533L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,02-053-002-18-000550,02/09/2021,,,C00533L4
U092,"KLDiscovery Limited","C00534L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-07-000197,07/03/2019,,,C00534L4
U092,"KLDiscovery Limited","C00535L4",,15/12/2016,Delivered,"DLT/LTO",,13/11/2018,"T -DLT / TK80",OPENMEDIA,,15/12/2016,13/11/2018,,C00535L4
U092,"KLDiscovery Limited","C00536L4",,06/10/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-10-000320,27/04/2017,,,C00536L4
U092,"KLDiscovery Limited","C00537L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,02-053-002-16-000512,12/08/2021,,,C00537L4
U092,"KLDiscovery Limited","C00538L4",,31/08/2016,Delivered,"DLT/LTO",,28/11/2019,"T -DLT / TK80",OPENMEDIA,,02/05/2019,28/11/2019,,C00538L4
U092,"KLDiscovery Limited","C00539L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-18-000565,01/11/2018,,,C00539L4
U092,"KLDiscovery Limited","C00540L4",,01/09/2016,Delivered,"DLT/LTO",,26/11/2020,"T -DLT / TK80",OPENMEDIA,,04/01/2018,26/11/2020,,C00540L4
U092,"KLDiscovery Limited","C00541L4",,01/09/2016,Delivered,"DLT/LTO",,22/10/2020,"T -DLT / TK80",OPENMEDIA,,16/05/2019,22/10/2020,,C00541L4
U092,"KLDiscovery Limited","C00542L4",,01/09/2016,Delivered,"DLT/LTO",,22/03/2018,"T -DLT / TK80",OPENMEDIA,,15/02/2018,22/03/2018,,
U092,"KLDiscovery Limited","C00543L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,15-029-003-02-000072,22/07/2021,,,C00543L4
U092,"KLDiscovery Limited","C00544L4",,20/08/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-17-000535,20/08/2020,,,C00544L4
U092,"KLDiscovery Limited","C00546L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,15-029-003-18-000696,29/01/2020,,,
U092,"KLDiscovery Limited","C00547L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-08-000228,07/12/2017,,,C00547L4
U092,"KLDiscovery Limited","C00548L4",,26/07/2018,Delivered,"DLT/LTO",,02/05/2019,"T -DLT / TK80",OPENMEDIA,,26/07/2018,02/05/2019,,C00548L4
U092,"KLDiscovery Limited","C00549L4",,01/09/2016,Delivered,"DLT/LTO",,29/11/2018,"T -DLT / TK80",OPENMEDIA,,04/01/2018,29/11/2018,,C00549L4
U092,"KLDiscovery Limited","C00550L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-15-000478,24/10/2019,,,C00550L4
U092,"KLDiscovery Limited","C00551L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,02-053-003-12-000372,15/07/2021,,,C00551L4
U092,"KLDiscovery Limited","C00552L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-09-000264,01/02/2018,,,C00552L4
U092,"KLDiscovery Limited","C00553L4",,31/08/2016,Delivered,"DLT/LTO",,20/06/2019,"T -DLT / TK80",OPENMEDIA,,29/11/2018,20/06/2019,,C00553L4
U092,"KLDiscovery Limited","C00554L4",,26/07/2018,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-11-000340,26/07/2018,,,C00554L4
U092,"KLDiscovery Limited","C00555L4",,09/03/2017,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-11-000322,27/04/2017,,,C00555L4
U092,"KLDiscovery Limited","C00556L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-07-000210,25/02/2021,,,C00556L4
U092,"KLDiscovery Limited","C00557L4",,13/07/2017,Delivered,"DLT/LTO",,13/12/2018,"T -DLT / TK80",OPENMEDIA,,17/05/2018,13/12/2018,,C00557L4
U092,"KLDiscovery Limited","C00558L4",,06/10/2016,Delivered,"DLT/LTO",,30/09/2021,"T -DLT / TK80",OPENMEDIA,,24/10/2019,30/09/2021,,C00558L4
U092,"KLDiscovery Limited","C00559L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-16-000497,19/03/2020,,,C00559L4
U092,"KLDiscovery Limited","C00560L4",,31/08/2016,Delivered,"DLT/LTO",,02/05/2019,"T -DLT / TK80",OPENMEDIA,,14/02/2019,02/05/2019,,C00560L4
U092,"KLDiscovery Limited","C00561L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-09-000270,18/03/2021,,,C00561L4
U092,"KLDiscovery Limited","C00562L4",,31/08/2016,Delivered,"DLT/LTO",,07/04/2022,"T -DLT / TK80",OPENMEDIA,,15/07/2021,07/04/2022,,C00562L4
U092,"KLDiscovery Limited","C00563L4",,11/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-05-000136,20/10/2022,,,C00563L4
U092,"KLDiscovery Limited","C00564L4",,31/08/2016,Delivered,"DLT/LTO",,06/03/2018,"T -DLT / TK80",OPENMEDIA,,16/11/2017,06/03/2018,,C00564L4
U092,"KLDiscovery Limited","C00565L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-001-17-000536,25/10/2021,,,C00565L4
U092,"KLDiscovery Limited","C00566L4",,31/08/2016,Delivered,"DLT/LTO",,14/02/2019,"T -DLT / TK80",OPENMEDIA,,26/10/2017,14/02/2019,,C00566L4
U092,"KLDiscovery Limited","C00567L4",,26/07/2018,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-11-000331,26/07/2018,,,C00567L4
U092,"KLDiscovery Limited","C00568L4",,31/08/2016,Delivered,"DLT/LTO",,16/08/2018,"T -DLT / TK80",OPENMEDIA,,31/08/2016,16/08/2018,,
U092,"KLDiscovery Limited","C00569L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-14-000430,18/10/2018,,,C00569L4
U092,"KLDiscovery Limited","C00570L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-10-000316,16/11/2017,,,C00570L4
U092,"KLDiscovery Limited","C00571L4",,01/09/2016,Delivered,"DLT/LTO",,16/08/2018,"T -DLT / TK80",OPENMEDIA,,01/09/2016,16/08/2018,,
U092,"KLDiscovery Limited","C00572L4",,31/08/2016,Delivered,"DLT/LTO",,14/03/2019,"T -DLT / TK80",OPENMEDIA,,26/10/2017,14/03/2019,,C00572L4
U092,"KLDiscovery Limited","C00573L4",,31/08/2016,Delivered,"DLT/LTO",,22/10/2020,"T -DLT / TK80",OPENMEDIA,,11/04/2019,22/10/2020,,C00573L4
U092,"KLDiscovery Limited","C00574L4",,20/10/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,02-053-003-12-000357,15/07/2021,,,C00574L4
U092,"KLDiscovery Limited","C00575L4",,31/08/2016,Delivered,"DLT/LTO",,01/02/2023,"T -DLT / TK80",OPENMEDIA,,19/03/2020,01/02/2023,,C00575L4
U092,"KLDiscovery Limited","C00576L4",,01/09/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-002-12-000374,03/01/2019,,,C00576L4
U092,"KLDiscovery Limited","C00577L4",,31/08/2016,Delivered,"DLT/LTO",,16/06/2023,"T -DLT / TK80",OPENMEDIA,,01/03/2018,16/06/2023,,C00577L4
U092,"KLDiscovery Limited","C00578L4",,31/08/2016,Delivered,"DLT/LTO",,16/08/2018,"T -DLT / TK80",OPENMEDIA,,31/08/2016,16/08/2018,,
U092,"KLDiscovery Limited","C00579L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-11-000329,04/01/2018,,,C00579L4
U092,"KLDiscovery Limited","C00580L4",,31/08/2016,Delivered,"DLT/LTO",,13/12/2018,"T -DLT / TK80",OPENMEDIA,,17/05/2018,13/12/2018,,C00580L4
U092,"KLDiscovery Limited","C00581L4",,31/08/2016,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-06-000166,21/02/2019,,,C00581L4
U092,"KLDiscovery Limited","C00582L4",,09/04/2020,At Iron Mountain,"DLT/LTO",,,"T -DLT / TK80",OPENMEDIA,01-040-003-17-000532,09/04/2020,,,C00582L4
